domain,problem,heuristic,algorithm,coverage,secs (mean),secs (95% CI),Q-values (mean),Q-values (95% CI),H-calls (mean),H-calls (95% CI),# states in part. SSP (mean),# states in part. SSP (95% CI),# actions in part. SSP (mean),# actions in part. SSP (95% CI),notes
(PARC-R),with-repair-parc_REPAIR_s4_c2_fN.N_uN-facts,ROC,CG-iLAO*-tied,5,84.42061659999999,1.3763464690138332,14664077.2,69169.89423087635,208689.2,651.8791459035946,55876.8,191.53161719152277,182106.4,719.5268116866806,
(PARC-R),with-repair-parc_REPAIR_s4_c3_fN.N_uN-facts,ROC,CG-iLAO*-tied,5,119.3449368,4.327849806742917,21937075.8,56255.45600690819,281829.6,493.9816739272824,70354.6,155.53510811389174,220749.2,963.9164423869944,
(PARC-R),with-repair-parc_REPAIR_s5_c1_fN.N_uN-facts,ROC,CG-iLAO*-tied,5,498.760037,107.48878827871292,62262222.0,641697.7615572752,1052854.8,5016.387693077958,219892.4,821.4363507515357,822503.6,3135.6458692550086,
(PARC-R),with-repair-parc_REPAIR_s5_c2_fN.N_uN-facts,ROC,CG-iLAO*-tied,5,1227.0084514,23.221362168936377,159572730.0,498442.0931973263,2297980.6,3160.853272535124,493460.2,603.5028740146976,1768436.0,4682.411490076454,
(PARC-R),with-repair-parc_REPAIR_s5_c3_fN.N_uN-facts,ROC,CG-iLAO*-tied,0,,,,,,,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start10,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start8,LMCut,CG-iLAO*-tied,5,1058.975937,20.54733898242819,91451917.4,2297345.0160954283,3210856.8,56636.57333221266,2284653.0,27858.846677936974,2779331.4,40731.32250979651,
(TriTW),intermediate-triangle-tireworld-tire6-start9,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p01,LMCut,CG-iLAO*-tied,5,1.856605,0.1739474224737937,44627.0,5123.925965476081,2476.4,263.49399070187536,993.4,99.32308460775874,1966.0,231.4850447005162,
(BW),blocksworld-ippc04-p02,LMCut,CG-iLAO*-tied,5,1.1663206,0.0143101539798933,30053.4,500.55099969533575,1559.4,20.655461650614345,629.6,7.349346637627048,1232.4,15.265367863238671,
(BW),blocksworld-ippc04-p03,LMCut,CG-iLAO*-tied,5,0.6087326,0.0263147818723898,10000.4,985.9962293315324,777.8,44.64929903145177,273.4,14.005430946600676,513.6,36.47706918051394,
(BW),blocksworld-ippc04-p04,LMCut,CG-iLAO*-tied,5,2.7661214000000003,0.1767713231187379,87013.0,11858.82305804754,3833.2,359.5675423394053,1670.4,165.7963061590939,3390.2,410.8790218835709,
(BW),blocksworld-ippc04-p05,LMCut,CG-iLAO*-tied,5,1.0235248,0.090276946575082,26831.8,3022.4918065304987,1426.2,146.87895282851116,568.4,60.81561325843882,1154.2,144.53774117509928,
(BW),blocksworld-ippc04-p06,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p07,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p08,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p09,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p10,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p01-c0-C0-g1-n5,LMCut,CG-iLAO*-tied,5,0.5854077999999999,0.0265072270674558,20517.2,2249.7405939138853,748.8,42.489075113492405,543.0,52.273607872424485,918.0,84.87501587628718,
(BW),blocksworld-ippc08-p02-c1-C1-g20-n5,LMCut,CG-iLAO*-tied,5,0.589456,0.0271731276762201,20517.2,2249.7405939138853,748.8,42.489075113492405,543.0,52.273607872424485,918.0,84.87501587628718,
(BW),blocksworld-ippc08-p03-c1-C2-g40-n5,LMCut,CG-iLAO*-tied,5,0.6009716,0.0152976354470073,20517.2,2249.7405939138853,748.8,42.489075113492405,543.0,52.273607872424485,918.0,84.87501587628718,
(BW),blocksworld-ippc08-p04-c2-C1-g0-n5,LMCut,CG-iLAO*-tied,5,0.5901224,0.0265862449157713,20517.2,2249.7405939138853,748.8,42.489075113492405,543.0,52.273607872424485,918.0,84.87501587628718,
(BW),blocksworld-ippc08-p05-c0-C0-g1-n10,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p06-c1-C1-g20-n10,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p07-c1-C2-g0-n10,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p08-c3-C2-g0-n10,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p09-c0-C0-g1-n14,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p10-c1-C1-g20-n14,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p11-c1-C2-g0-n14,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p12-c3-C2-g0-n14,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Elev),elevators-ippc04-p01,LMCut,CG-iLAO*-tied,5,0.0260318,0.0087392472307346,918.4,206.20615920966085,124.2,31.32568122164305,43.8,7.87422529522746,86.0,15.606326922117198,
(Elev),elevators-ippc04-p02,LMCut,CG-iLAO*-tied,5,0.0118348,0.0037852275087746,77.0,0.0,34.0,0.0,8.0,0.0,9.0,0.0,
(Elev),elevators-ippc04-p03,LMCut,CG-iLAO*-tied,5,0.0296372,0.0119672866406877,1947.8,64.5920371562935,134.4,4.744657627268801,81.6,1.8176292251171575,148.6,3.800581008214402,
(Elev),elevators-ippc04-p04,LMCut,CG-iLAO*-tied,5,0.0207188,0.0052044733474717,2073.6,149.0716265960763,156.8,7.499401576125924,94.8,4.312,192.8,8.882931047801732,
(Elev),elevators-ippc04-p05,LMCut,CG-iLAO*-tied,5,0.012623,0.0051618201801612,435.2,32.96298141855497,73.0,3.1604050373330312,26.0,1.753077294359835,40.6,2.744,
(Elev),elevators-ippc04-p06,LMCut,CG-iLAO*-tied,5,0.2927088,0.0117345982327774,16946.0,504.01810634142896,706.8,19.740615593238218,365.4,8.142850606513665,853.8,29.69513199162448,
(Elev),elevators-ippc04-p07,LMCut,CG-iLAO*-tied,5,0.1772574,0.0346103358944985,5194.2,699.2543862601077,366.6,29.9219534121688,173.2,21.06794873735932,382.2,40.626407963294014,
(Elev),elevators-ippc04-p08,LMCut,CG-iLAO*-tied,5,3.8641802,0.140186366925111,587511.6,7926.934998906955,7382.2,24.26286842069585,5555.0,17.45390729894026,14458.4,89.80479595210937,
(Elev),elevators-ippc04-p09,LMCut,CG-iLAO*-tied,5,1.6475376000000002,0.0720694382608735,142109.6,3466.999152064505,3172.4,81.14636711523195,2218.0,47.579984026899375,5687.8,87.77955789362349,
(Elev),elevators-ippc04-p10,LMCut,CG-iLAO*-tied,5,7.7505158,0.2120802341781963,2700638.2,34166.259660001175,11977.0,26.95979821882945,10991.2,23.5314305557482,32665.2,184.656966464848,
(Elev),elevators-ippc04-p11,LMCut,CG-iLAO*-tied,5,627.7146326,19.269914695688318,109462027.0,1124108.6636823695,327596.0,1201.2300979912216,279638.2,1155.692755252883,1001749.8,4816.07391178167,
(Elev),elevators-ippc04-p12,LMCut,CG-iLAO*-tied,5,114.5325258,3.140477730010046,8066183.6,104691.1049907921,84641.4,381.9338498955022,61953.8,258.9050943956105,205580.4,1018.0943749260182,
(Elev),elevators-ippc04-p13,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Elev),elevators-ippc04-p14,LMCut,CG-iLAO*-tied,5,65.793636,1.425386232286388,2016666.4,25706.39664852497,38850.0,376.7153652295059,23336.6,305.31905897929136,62971.8,685.6870005942943,
(Elev),elevators-ippc04-p15,LMCut,CG-iLAO*-tied,5,907.3752492,16.79674806665179,121601687.2,487968.6935146087,480886.4,608.0264980541555,441271.8,717.4749667437881,1652518.0,6622.351693155536,
(ExBW),exploding-blocksworld-ippc04-fixed-p01,LMCut,CG-iLAO*-tied,5,0.0139352,0.0067960792356934,95.0,0.0,56.0,0.0,15.0,0.0,16.0,0.0,
(ExBW),exploding-blocksworld-ippc04-fixed-p02,LMCut,CG-iLAO*-tied,5,0.0055442,0.0051325328620228,34.0,0.0,22.0,0.0,6.0,0.0,6.0,0.0,
(ExBW),exploding-blocksworld-ippc04-fixed-p03,LMCut,CG-iLAO*-tied,5,0.0174872,0.0018174235043445,106.0,0.0,71.0,0.0,15.0,0.0,16.0,0.0,
(ExBW),exploding-blocksworld-ippc04-fixed-p04,LMCut,CG-iLAO*-tied,5,0.0743286,0.0048330279808103,28518.4,6923.0200310974105,566.2,21.09528250581157,209.6,3.997631298656744,255.8,5.990037061654961,
(ExBW),exploding-blocksworld-ippc04-fixed-p05,LMCut,CG-iLAO*-tied,5,0.0066846,0.0040276475176976,0.0,0.0,0.0,0.0,,,,,trivial (s0 in G)
(ExBW),exploding-blocksworld-ippc04-fixed-p06,LMCut,CG-iLAO*-tied,5,0.6351014,0.026407488774599,63653.8,48.179335653369066,1497.6,83.59945703172957,368.4,15.687348278150772,464.2,23.044799500104137,
(ExBW),exploding-blocksworld-ippc04-fixed-p07,LMCut,CG-iLAO*-tied,5,5.280301,0.1283893232064118,278105.4,363.010625872026,15543.0,678.4964021127894,2986.8,130.9632048477739,3670.6,179.1943867870866,
(ExBW),exploding-blocksworld-ippc04-fixed-p08,LMCut,CG-iLAO*-tied,5,0.4350412,0.0384243715048528,1995.0,146.737124954798,1211.4,95.94315116776184,163.2,7.995262597313487,253.0,30.965518887950196,
(ExBW),exploding-blocksworld-ippc04-fixed-p09,LMCut,CG-iLAO*-tied,5,64.2093412,1.142647301404583,3307187.6,26795.486289052787,154889.4,859.8322746768697,33189.6,184.08626351794965,60074.6,188.8016227048909,
(ExBW),exploding-blocksworld-ippc04-fixed-p10,LMCut,CG-iLAO*-tied,5,244.3085274,6.994813919886603,22305708.0,210093.89043857928,524563.8,4476.227874724877,138187.6,1221.3138248034368,225208.0,1940.028059302236,
(ExBW),exploding-blocksworld-ippc08-fixed-p01-n2-N5-s1,LMCut,CG-iLAO*-tied,5,0.0141904,0.0068125895465451,321.0,0.0,125.0,0.0,39.0,0.0,39.0,0.0,
(ExBW),exploding-blocksworld-ippc08-fixed-p02-n3-N5-s2,LMCut,CG-iLAO*-tied,5,0.0649706,0.0057801699872803,14938.8,27.603314003938003,725.8,22.230236705892267,301.6,3.428599714169036,260.6,3.428599714169036,
(ExBW),exploding-blocksworld-ippc08-fixed-p03-n3-N6-s3,LMCut,CG-iLAO*-tied,5,0.0940744,0.0041983920399048,21192.4,1545.6482951874918,624.4,25.917989428194463,163.4,6.123235745910816,271.8,7.473744978255546,
(ExBW),exploding-blocksworld-ippc08-fixed-p04-n4-N6-s4,LMCut,CG-iLAO*-tied,5,0.123997,0.0057037027138517,25137.8,57.57664721047936,1037.6,6.0601729348262,368.8,4.400189086846155,448.6,2.448039215372172,
(ExBW),exploding-blocksworld-ippc08-fixed-p05-n5-N7-s5,LMCut,CG-iLAO*-tied,5,0.0199384,0.0079400780200559,151.6,7.16406141793885,69.4,1.176,18.8,0.3919999999999999,21.8,0.3919999999999999,
(ExBW),exploding-blocksworld-ippc08-fixed-p06-n6-N8-s6,LMCut,CG-iLAO*-tied,5,0.162936,0.0069671311144487,5462.8,219.50022410922497,841.6,8.800378173692309,231.4,3.136,281.0,4.294144850840502,
(ExBW),exploding-blocksworld-ippc08-fixed-p07-n7-N9-s7,LMCut,CG-iLAO*-tied,5,0.2821308,0.0283793569024822,1831.0,199.312823069666,929.0,100.07522770396278,138.6,12.543999999999995,201.4,19.84929459703795,
(ExBW),exploding-blocksworld-ippc08-fixed-p08-n8-N10-s8,LMCut,CG-iLAO*-tied,5,85.2058594,2.9221133760222373,8943956.8,71546.12236561967,132748.2,5268.810207360291,29834.4,767.0551087998828,49682.0,797.942696188141,
(ExBW),exploding-blocksworld-ippc08-fixed-p09-n9-N11-s9,LMCut,CG-iLAO*-tied,5,16.5385442,0.7586691520988228,946633.4,29187.291091104973,22462.4,960.2089009876966,4699.2,214.5814230169984,8855.8,257.30134687560417,
(ExBW),exploding-blocksworld-ippc08-fixed-p10-n10-N12-s10,LMCut,CG-iLAO*-tied,5,339.6937782,14.80636970471425,70581340.8,1891803.6906979608,208210.6,2626.5373865559195,52814.8,600.9650221302401,77376.2,779.9995767588595,
(ExBW),exploding-blocksworld-ippc08-fixed-p11-n11-N13-s11,LMCut,CG-iLAO*-tied,1,1792.560693,,10366825.0,,1261943.0,,265228.0,,451371.0,,
(Rand),random-ippc04-p03-problem,LMCut,CG-iLAO*-tied,5,1.8202828,0.0665344795613371,28639.8,307.17421152173563,1385.0,0.0,60.0,0.0,121.6,3.011009133164494,
(Rand),random-ippc04-p04-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Rand),random-ippc04-p05-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Rand),random-ippc04-p06-problem,LMCut,CG-iLAO*-tied,5,5.4929702,0.7755096817212818,2435.6,48.21998357527717,608.6,52.31988623840842,16.0,0.0,120.8,3.635258450234316,
(Rand),random-ippc04-p07-problem,LMCut,CG-iLAO*-tied,5,0.1902518,0.0443310415609999,335.2,104.66546815449686,270.4,52.26846330245418,3.4,0.4800999895855028,53.8,48.97019893772129,
(Rand),random-ippc04-p08-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Rand),random-ippc04-p09-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Rand),random-ippc04-p10-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Rand),random-ippc04-p13-problem,LMCut,CG-iLAO*-tied,5,23.3712488,1.1603153644631752,21203.4,131.47144699895864,5401.8,26.8841705098,7.0,0.0,844.8,3.0616178729554084,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p01-x5-y5-h2-v2-u0-s1,LMCut,CG-iLAO*-tied,5,0.0253017999999999,0.006302668854895,1189.6,37.90763638107762,48.0,0.0,24.0,0.0,40.6,0.7839999999999999,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p02-x5-y5-h2-v3-u15-s2,LMCut,CG-iLAO*-tied,5,0.0209528,0.0064608939295475,234.8,15.363199666736094,34.0,0.0,11.0,0.0,8.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p03-x7-y7-h4-v3-u0-s3,LMCut,CG-iLAO*-tied,5,0.1591159999999999,0.0158917521340247,3068.8,50.96904535107559,96.0,0.0,48.0,0.0,87.2,1.1428665713896788,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p04-x7-y7-h3-v4-u20-s4,LMCut,CG-iLAO*-tied,5,0.0276468,0.0021724780403732,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p05-x9-y9-h3-v5-u30-s5,LMCut,CG-iLAO*-tied,5,0.0929743999999999,0.0175362682491554,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p06-x11-y11-h4-v3-u40-s6,LMCut,CG-iLAO*-tied,5,4.2905964,0.8337549127149612,17842.0,380.1859446113178,239.0,0.0,113.0,0.0,197.8,3.4731288487471925,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p07-x11-y11-h3-v5-u80-s7,LMCut,CG-iLAO*-tied,5,0.1838078,0.0346674668221014,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p08-x11-y11-h6-v7-u80-s8,LMCut,CG-iLAO*-tied,5,0.1767558,0.0054294704803382,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p09-x15-y15-h4-v4-u60-s9,LMCut,CG-iLAO*-tied,5,33.1913702,1.268460543401961,53519.2,510.8364661063263,449.0,0.0,223.8,0.3919999999999999,401.4,8.095535559800846,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p10-x15-y15-h10-v10-u150-s10,LMCut,CG-iLAO*-tied,5,7.846844200000001,1.1953871761484056,285625.8,16.842320030209613,244.0,0.0,24.0,0.0,27.2,0.7333648478076924,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p11-x20-y20-h5-v5-u80-s11,LMCut,CG-iLAO*-tied,5,444.0502492,214.6309033023928,138141.0,1042.9386349733145,793.0,0.0,392.0,0.0,737.6,4.139267568060803,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p12-x20-y20-h15-v15-u300-s12,LMCut,CG-iLAO*-tied,5,331.88043580000004,86.58996335761573,40969908.6,542662.7878530014,774.0,0.0,436.6,0.7839999999999999,574.2,5.727762564911363,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p14-x30-y30-h25-v20-u700-s14,LMCut,CG-iLAO*-tied,5,15.7624542,3.324070199666465,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(Sched),schedule-ippc04-p01,LMCut,CG-iLAO*-tied,5,0.0105056,0.005636087800673,1006.0,0.0,36.0,0.0,20.0,0.0,28.0,0.0,
(Sched),schedule-ippc04-p02,LMCut,CG-iLAO*-tied,5,0.0091796,0.0049258668995676,1538.0,0.0,36.0,0.0,20.0,0.0,28.0,0.0,
(Sched),schedule-ippc04-p03,LMCut,CG-iLAO*-tied,5,0.0090762,0.0014639674688953,3500.0,0.0,50.0,0.0,25.0,0.0,40.0,0.0,
(Sched),schedule-ippc04-p04,LMCut,CG-iLAO*-tied,5,18.659489200000003,2.519801189391256,9564962.0,163866.64259153025,62203.0,299.8492533257336,28567.2,156.722070634611,49956.2,274.44087695531067,
(Sched),schedule-ippc04-p05,LMCut,CG-iLAO*-tied,5,1590.0806811999998,101.62077071455492,440820647.6,717523.232506292,2228382.8,4977.404096922813,968634.4,2729.4090892381814,1950683.8,4153.638242917166,
(Sched),schedule-ippc08-p01,LMCut,CG-iLAO*-tied,5,0.0099652,0.0047991377229564,1300.0,0.0,50.0,0.0,25.0,0.0,40.0,0.0,
(Sched),schedule-ippc08-p02,LMCut,CG-iLAO*-tied,5,0.0106486,0.0063101053363708,1940.0,0.0,50.0,0.0,25.0,0.0,40.0,0.0,
(Sched),schedule-ippc08-p03,LMCut,CG-iLAO*-tied,5,0.0147915999999999,0.0051116008854307,4161.0,0.0,66.0,0.0,30.0,0.0,54.0,0.0,
(Sched),schedule-ippc08-p04,LMCut,CG-iLAO*-tied,5,757.3037449999999,16.62094515249043,211614305.0,1062085.3234842292,1406448.6,4762.12571226926,610313.4,1098.5711004099826,1221086.4,6983.9291572649845,
(S&R),search-and-rescue-ippc08-strips-p01-z4,LMCut,CG-iLAO*-tied,5,0.2430484,0.0068221469896401,401940.4,952.6621484324858,1076.0,0.0,810.6,3.372111504680709,1954.2,7.971202167803799,
(S&R),search-and-rescue-ippc08-strips-p02-z5,LMCut,CG-iLAO*-tied,5,1.0581282,0.0673784121877829,1773947.4,4428.534733323879,3906.0,0.0,2866.2,6.629321533912803,8464.2,16.910609214336425,
(S&R),search-and-rescue-ippc08-strips-p03-z6,LMCut,CG-iLAO*-tied,5,4.318416399999999,0.2779325358816521,7374569.0,10331.665902619963,13724.0,0.0,9914.2,7.701578020120293,35152.4,12.155160879231506,
(S&R),search-and-rescue-ippc08-strips-p04-z8,LMCut,CG-iLAO*-tied,5,83.6610712,2.176674321592712,113816267.6,30922.26710452285,159140.0,0.0,113816.6,21.80450448875186,525082.8,43.312895816373214,
(S&R),search-and-rescue-ippc08-strips-p05-z10,LMCut,CG-iLAO*-tied,4,1713.503389,33.743035020075126,1593746792.25,335411.5933163759,1749740.0,0.0,1251641.5,57.486836754164855,7078350.0,556.9947343856433,
(Sys),sysadmin-ippc08-unit-cost-p01,LMCut,CG-iLAO*-tied,5,0.0351044,0.0052953839324543,19158.8,391.9825556118537,442.0,0.0,430.0,0.0,478.0,0.0,
(Sys),sysadmin-ippc08-unit-cost-p02,LMCut,CG-iLAO*-tied,5,0.1517974,0.0065485312587003,110303.6,970.89062449691,1601.0,0.0,1580.0,0.0,1768.0,0.0,
(Sys),sysadmin-ippc08-unit-cost-p03,LMCut,CG-iLAO*-tied,5,0.6270246,0.0204669420362089,412109.2,3786.21101506823,4715.0,0.0,4692.0,0.0,5247.0,0.0,
(Sys),sysadmin-ippc08-unit-cost-p04,LMCut,CG-iLAO*-tied,5,8.9978306,0.5627062394213981,5085149.0,34717.859001713805,33076.2,5.200467671277266,33020.6,3.592739344845378,37045.6,3.592739344845378,
(TriTW),triangle-tireworld-ippc08-p01,LMCut,CG-iLAO*-tied,5,0.0105385999999999,0.0029564677682288,172.0,0.0,33.8,0.9601999791710056,21.4,0.4800999895855028,22.4,0.4800999895855028,
(TriTW),triangle-tireworld-ippc08-p02,LMCut,CG-iLAO*-tied,5,0.0190112,0.0058466366143881,2634.2,167.08514303791344,405.2,13.809309323785891,249.6,8.908841451052993,281.4,8.734653742421617,
(TriTW),triangle-tireworld-ippc08-p03,LMCut,CG-iLAO*-tied,5,0.5135254,0.0080686985222906,70793.2,1284.0018790889676,6071.8,48.30276745694805,4004.0,24.012999812601507,4740.8,25.172077864173232,
(TriTW),triangle-tireworld-ippc08-p04,LMCut,CG-iLAO*-tied,5,15.9415818,0.5979142110303134,2106284.2,30789.03791016121,101287.2,1340.0850389374548,70097.4,678.7365953416685,84872.8,1072.9820176237808,
(TriTW),triangle-tireworld-ippc08-p05,LMCut,CG-iLAO*-tied,5,554.4240636000001,14.558838369522787,58625959.0,514208.4466778307,1731951.8,29089.98223016412,1225638.8,13877.28801757692,1476345.2,7670.097788356026,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p01-problem,LMCut,CG-iLAO*-tied,5,0.0190584,0.0042849476159523,0.0,0.0,0.0,0.0,,,,,trivial (s0 in G)
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p02-problem,LMCut,CG-iLAO*-tied,5,1201.3330472,83.88230850521879,47914911.4,290052.6988457278,417887.0,2106.7810155970174,281370.8,1619.880700911027,668500.4,6992.443011235486,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p03-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p04-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p05-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p01-c4-p2-a2-s3846-problem,LMCut,CG-iLAO*-tied,5,24.2937622,0.645948958823143,1940951.2,11939.573062848767,28310.6,104.87483633360291,17353.0,104.335717374253,35596.6,309.9754717005847,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p02-c5-p2-a2-s17462-problem,LMCut,CG-iLAO*-tied,5,22.4461902,0.4146004656174042,1086126.2,17710.82188885609,18744.4,169.56843460974684,10226.6,99.98228771137414,23219.2,276.0139336772692,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p04-c6-p2-a2-s12861-problem,LMCut,CG-iLAO*-tied,5,654.5454224,39.51899960280164,23235863.6,247303.7238797949,273151.2,1657.753748342618,150890.6,536.4397185294914,358759.4,2139.5061042249918,
(Coresec),coresec-icaps16-bigger-p01-problem,LMCut,CG-iLAO*-tied,5,0.4129034,0.0294956142553365,254373.6,1807.743244804416,9146.0,0.0,7638.4,22.28374331210984,13612.2,93.01103538828067,
(Coresec),coresec-icaps16-bigger-p02-problem,LMCut,CG-iLAO*-tied,5,1.4207012,0.0724944801142777,836656.2,4127.542933133948,26474.0,0.0,21826.2,12.97750916008153,42544.2,110.97720082971996,
(Coresec),coresec-icaps16-bigger-p03-problem,LMCut,CG-iLAO*-tied,5,4.422109799999999,0.093976283359217,2507517.6,10397.236047816552,64018.0,0.0,54671.4,45.091076899981,105823.6,215.8071259620497,
(Coresec),coresec-icaps16-bigger-p04-problem,LMCut,CG-iLAO*-tied,5,13.5643122,0.8273987709703212,7337365.6,8610.141701325012,173761.6,0.4800999895855028,145462.2,97.78887658624576,290079.4,444.45203054547966,
(Coresec),coresec-icaps16-bigger-p05-problem,LMCut,CG-iLAO*-tied,5,653.2401322,40.05226797717624,165985455.4,55980.81049773766,2872959.6,8.951858801388681,2386809.8,724.5813826368988,5601399.6,2507.745175749721,
(Coresec),coresec-icaps16-bigger-p06-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(Coresec),coresec-icaps16-bigger-p07-problem,LMCut,CG-iLAO*-tied,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s4_c1_fN.N_uN-facts,LMCut,CG-iLAO*-tied,5,15.5242108,0.2820281276520844,1609670.2,33777.387246306425,47924.8,1157.675688223606,14034.6,279.5509735558079,36219.6,929.756446955868,
(PARC-N),no-repair-parc_NOREPAIR_s4_c2_fN.N_uN-facts,LMCut,CG-iLAO*-tied,5,26.397001,0.6961001805763517,3328062.8,53098.76890777548,78648.0,2139.2338269576794,22788.0,492.8949919810506,61490.4,1653.376887154287,
(PARC-N),no-repair-parc_NOREPAIR_s4_c3_fN.N_uN-facts,LMCut,CG-iLAO*-tied,5,44.8623978,0.608588338478944,5871222.6,77214.45908474871,139501.0,2798.779664868244,39055.0,613.0067247918248,105869.6,2175.7490784959555,
(PARC-N),no-repair-parc_NOREPAIR_s5_c1_fN.N_uN-facts,LMCut,CG-iLAO*-tied,5,208.1989974,5.414686235815638,19432129.4,709253.7234367725,493159.6,16923.91550240594,111633.6,3398.647098493163,335632.8,13291.160613222006,
(PARC-N),no-repair-parc_NOREPAIR_s5_c2_fN.N_uN-facts,LMCut,CG-iLAO*-tied,5,367.6125732,9.215728856900364,43475057.8,1268245.5085567734,846754.0,25261.938871280643,190735.0,5370.643098877452,608789.4,26721.443585422097,
(PARC-N),no-repair-parc_NOREPAIR_s5_c3_fN.N_uN-facts,LMCut,CG-iLAO*-tied,5,675.5166763999999,48.0740947331727,75615691.0,2301534.550459776,1509154.4,46965.00527264887,330131.4,11257.80084428997,1055278.4,53251.25074035741,
